2018-12-19 10:16:08,690 [main] INFO  c.u.unicomoa.UnicomoaApplication 50 - Starting UnicomoaApplication on I142P6IZ9RBKIC5 with PID 14428 (E:\source\unicomoa\unicomoa\weixinserver\target\classes started by Administrator in E:\source\unicomoa\unicomoa\weixinserver)
2018-12-19 10:45:41,177 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2018-12-19 10:45:41,178 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet 524 - Initializing Servlet 'dispatcherServlet'
2018-12-19 10:45:41,187 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet 546 - Completed initialization in 8 ms
2018-12-19 10:45:41,326 [http-nio-8080-exec-1] INFO  o.h.h.i.QueryTranslatorFactoryInitiator 47 - HHH000397: Using ASTQueryTranslatorFactory
2018-12-19 10:48:49,597 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin 164 - Application shutdown requested.
2018-12-19 10:48:49,599 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.s.c.ThreadPoolTaskExecutor 208 - Shutting down ExecutorService 'applicationTaskExecutor'
2018-12-19 10:48:49,601 [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean 597 - Closing JPA EntityManagerFactory for persistence unit 'default'
2018-12-19 10:48:49,603 [RMI TCP Connection(2)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource 350 - HikariPool-1 - Shutdown initiated...
2018-12-19 10:48:49,609 [RMI TCP Connection(2)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource 352 - HikariPool-1 - Shutdown completed.
2018-12-19 10:48:59,324 [main] INFO  c.u.unicomoa.UnicomoaApplication 50 - Starting UnicomoaApplication on I142P6IZ9RBKIC5 with PID 10016 (E:\source\unicomoa\unicomoa\weixinserver\target\classes started by Administrator in E:\source\unicomoa\unicomoa\weixinserver)
2018-12-19 10:48:59,327 [main] INFO  c.u.unicomoa.UnicomoaApplication 675 - No active profile set, falling back to default profiles: default
2018-12-19 10:48:59,780 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 126 - Bootstrapping Spring Data repositories in DEFAULT mode.
2018-12-19 10:48:59,831 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 182 - Finished Spring Data repository scanning in 46ms. Found 1 repository interfaces.
2018-12-19 10:49:00,064 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$9092473a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-19 10:49:00,314 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 90 - Tomcat initialized with port(s): 8080 (http)
2018-12-19 10:49:00,327 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8080"]
2018-12-19 10:49:00,334 [main] INFO  o.a.catalina.core.StandardService 173 - Starting service [Tomcat]
2018-12-19 10:49:00,335 [main] INFO  o.a.catalina.core.StandardEngine 173 - Starting Servlet Engine: Apache Tomcat/9.0.13
2018-12-19 10:49:00,340 [main] INFO  o.a.c.core.AprLifecycleListener 173 - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\Program Files\Java\jdk1.8.0_144\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;D:/Program Files (x86)/java/bin/server;D:/Program Files (x86)/java/bin;D:/Program Files (x86)/java/lib/amd64;C:\ProgramData\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\Program Files\TortoiseSVN\bin;D:\Program Files\nodejs\;d:\Program Files\Git\cmd;C:\WINDOWS\System32\OpenSSH\;D:\Go\bin;C:\Users\Administrator\AppData\Roaming\npm\node_modules\cnpm\node_modules\npminstall\node-gyp-bin;C:\Users\Administrator\AppData\Roaming\npm\node_modules\windows-build-tools\node_modules\.bin;C:\Users\Administrator\AppData\Roaming\npm\node_modules\windows-build-tools\node_modules\.bin;C:\ProgramData\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\Program Files\TortoiseSVN\bin;D:\Program Files\nodejs\;d:\Program Files\Git\cmd;C:\WINDOWS\System32\OpenSSH\;D:\Go\bin;C:\Users\Administrator\AppData\Local\Programs\Python\Python36;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;D:\Program Files\Java\jdk1.8.0_144\bin;D:\Program Files (x86)\maven\apache-maven-3.5.2\bin;C:\Users\Administrator\AppData\Roaming\npm;d:\Users\Administrator\AppData\Local\Programs\Fiddler;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;D:\Program Files\mingw-w64\x86_64-8.1.0-win32-seh-rt_v6-rev0\mingw64\bin;D:\ant\apache-ant-1.10.5-bin\apache-ant-1.10.5\bin;C:\Users\Administrator\go\bin;"C:\Users\Administrator\AppData\Local\Android\Sdk\platform-tools;C:\Users\Administrator\AppData\Local\Android\Sdk\tools";C:\Users\Administrator\AppData\Local\Programs\Python\Python36\Scripts;;D:\sts-3.9.1.RELEASE;;.]
2018-12-19 10:49:00,473 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring embedded WebApplicationContext
2018-12-19 10:49:00,474 [main] INFO  o.s.web.context.ContextLoader 296 - Root WebApplicationContext: initialization completed in 1120 ms
2018-12-19 10:49:00,607 [main] INFO  com.zaxxer.hikari.HikariDataSource 110 - HikariPool-1 - Starting...
2018-12-19 10:49:01,035 [main] INFO  com.zaxxer.hikari.HikariDataSource 123 - HikariPool-1 - Start completed.
2018-12-19 10:49:01,121 [main] INFO  o.h.jpa.internal.util.LogHelper 31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-12-19 10:49:01,164 [main] INFO  org.hibernate.Version 46 - HHH000412: Hibernate Core {5.3.7.Final}
2018-12-19 10:49:01,165 [main] INFO  org.hibernate.cfg.Environment 213 - HHH000206: hibernate.properties not found
2018-12-19 10:49:01,257 [main] INFO  o.h.annotations.common.Version 49 - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2018-12-19 10:49:01,355 [main] INFO  org.hibernate.dialect.Dialect 157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2018-12-19 10:49:04,572 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean 415 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-12-19 10:49:04,910 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor 171 - Initializing ExecutorService 'applicationTaskExecutor'
2018-12-19 10:49:04,939 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration 234 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2018-12-19 10:49:05,138 [main] INFO  o.a.coyote.http11.Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8080"]
2018-12-19 10:49:05,146 [main] INFO  o.a.tomcat.util.net.NioSelectorPool 173 - Using a shared selector for servlet write/read
2018-12-19 10:49:05,201 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 204 - Tomcat started on port(s): 8080 (http) with context path ''
2018-12-19 10:49:05,203 [main] INFO  c.u.unicomoa.UnicomoaApplication 59 - Started UnicomoaApplication in 6.178 seconds (JVM running for 7.153)
2018-12-19 10:49:10,510 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2018-12-19 10:49:10,512 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet 524 - Initializing Servlet 'dispatcherServlet'
2018-12-19 10:49:10,522 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet 546 - Completed initialization in 9 ms
2018-12-19 10:49:10,650 [http-nio-8080-exec-2] INFO  o.h.h.i.QueryTranslatorFactoryInitiator 47 - HHH000397: Using ASTQueryTranslatorFactory
2018-12-19 11:09:56,478 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:10:10,615 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:10:44,305 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:10:51,673 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:11:30,145 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:11:46,033 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:11:54,566 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:12:11,578 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:12:22,795 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:13:02,558 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:13:17,237 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:13:26,806 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:13:52,104 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:14:01,982 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:14:55,080 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:15:07,134 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:15:27,174 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:16:43,075 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:16:55,779 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:17:11,647 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:17:25,715 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:18:14,716 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:18:20,573 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:18:46,324 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:19:16,021 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:19:19,012 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:19:33,855 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:19:50,909 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:20:10,242 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:20:40,446 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:20:57,469 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:21:53,081 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:22:11,843 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:22:17,625 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:22:41,988 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:22:53,925 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:22:58,303 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:23:04,125 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:23:38,677 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:23:54,675 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:24:05,172 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:24:20,083 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:24:45,348 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:25:09,414 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:25:34,941 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:25:45,209 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:26:03,544 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:26:12,373 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:26:16,227 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:26:19,246 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:26:41,632 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:26:56,592 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:27:12,360 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:27:21,731 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:28:24,307 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:28:34,846 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:31:26,186 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:33:11,971 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:33:44,689 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:33:53,723 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:34:10,027 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:34:18,766 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:34:32,895 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:34:40,917 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:34:47,782 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:34:53,740 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:35:19,087 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:35:23,709 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:35:36,834 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:35:42,760 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:35:47,257 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:35:51,048 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:35:59,538 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:36:07,829 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:36:16,530 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:36:23,025 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:36:35,973 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:36:59,494 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:37:17,688 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:37:35,020 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:37:41,810 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 11:38:00,189 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:06:24,783 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:06:54,233 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:07:11,775 [http-nio-8080-exec-10] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:07:17,198 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:07:32,086 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:07:44,063 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:08:04,472 [http-nio-8080-exec-4] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:08:29,314 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:08:36,681 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:08:44,616 [http-nio-8080-exec-7] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:09:22,154 [http-nio-8080-exec-1] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:09:56,965 [http-nio-8080-exec-2] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:10:11,185 [http-nio-8080-exec-9] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:10:34,056 [http-nio-8080-exec-8] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:10:45,253 [http-nio-8080-exec-3] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:11:02,149 [http-nio-8080-exec-5] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
2018-12-19 12:11:23,102 [http-nio-8080-exec-6] INFO  c.u.unicomoa.base.BaseController 33 - -------------------------------/workplan/detail
